公司,簡稱,年月,營收發布日,單月營收(千元)
2743,山富         ,202109,20211007,9739
2745,五福         ,202109,20211008,3778
2752,豆府         ,202109,20211008,150271
2754,亞洲藏壽司   ,202109,20211008,217593
2755,揚秦         ,202109,20211008,126210
2756,聯發國際     ,202109,20211012,75935
2916,滿心         ,202109,20211008,80811
2924,東凌-KY      ,202109,20211012,22474
2926,誠品生活     ,202109,20211012,345962
2937,集雅社       ,202109,20211012,197842
2947,振宇五金     ,202109,20211006,145596
3064,泰偉         ,202109,20211008,10082
3066,李洲         ,202109,20211004,36051
3067,全域         ,202109,20211008,4929
3071,協禧         ,202109,20211007,217328
3073,天方能源     ,202109,20211006,1849
3078,僑威         ,202109,20211006,875460
3081,聯亞         ,202109,20211005,100262
3083,網龍         ,202109,20211008,33725
3085,新零售       ,202109,20211008,7692
3086,華義         ,202109,20211008,16708
3088,艾訊         ,202109,20211007,653037
3089,億杰         ,202109,20211008,22410
3093,港建         ,202109,20211008,150013
3095,及成         ,202109,20211007,38141
3105,穩懋         ,202109,20211005,2300416
3114,好德         ,202109,20211008,333445
3115,寶島極       ,202109,20211008,37471
3118,進階         ,202109,20211008,52802
3122,笙泉         ,202109,20211008,78693
3128,昇銳         ,202109,20211008,76806
3131,弘塑         ,202109,20211009,331750
3141,晶宏         ,202109,20211005,289909
3147,大綜         ,202109,20211008,471532
3152,璟德         ,202109,20211005,202120
3162,精確         ,202109,20211012,95464
3163,波若威       ,202109,20211008,185388
3169,亞信         ,202109,20211006,136399
3171,新洲         ,202109,20211012,149355
3176,基亞         ,202109,20211008,584795
3178,公準         ,202109,20211008,110880
3188,鑫龍騰       ,202109,20211007,71799
3191,和進         ,202109,20211008,26456
3202,樺晟         ,202109,20211012,436723
3205,佰研         ,202109,20211012,46943
3206,志豐         ,202109,20211007,372647
3207,耀勝         ,202109,20211008,85606
3211,順達         ,202109,20211005,1728074
3213,茂訊         ,202109,20211004,251067
3217,優群         ,202109,20211007,293716
3218,大學光       ,202109,20211008,223840
3219,倚強科       ,202109,20211012,302112
3221,台嘉碩       ,202109,20211008,280456
3224,三顧         ,202109,20211006,227691
3226,至寶電       ,202109,20211008,250873
3227,原相         ,202109,20211007,746073
3228,金麗科       ,202109,20211001,20767
3230,錦明         ,202109,20211007,115578
3232,昱捷         ,202109,20211012,76336
3234,光環         ,202109,20211007,103179
3236,千如         ,202109,20211007,227313
3252,海灣         ,202109,20211008,37378
3259,鑫創         ,202109,20211008,59047
3260,威剛         ,202109,20211008,3203073
3264,欣銓         ,202109,20211007,1075287
3265,台星科       ,202109,20211004,299810
3268,海德威       ,202109,20211008,97474
3272,東碩         ,202109,20211008,635827
3276,宇環         ,202109,20211008,163861
3284,太普高       ,202109,20211007,52733
3285,微端         ,202109,20211008,81214
3287,廣寰科       ,202109,20211008,43032
3288,點晶         ,202109,20211012,9005
3289,宜特         ,202109,20211008,279732
3290,東浦         ,202109,20211008,216640
3293,鈊象         ,202109,20211005,922908
3294,英濟         ,202109,20211008,425099
3297,杭特         ,202109,20211006,24380
3303,岱稜         ,202109,20211007,271231
3306,鼎天         ,202109,20211008,93655
3310,佳穎         ,202109,20211008,95782
3313,斐成         ,202109,20211012,3923
3317,尼克森       ,202109,20211007,224457
3322,建舜電       ,202109,20211012,399187
3323,加百裕       ,202109,20211005,1500106
3324,雙鴻         ,202109,20211006,1299469
3325,旭品         ,202109,20211008,134857
3332,幸康         ,202109,20211008,119864
3339,泰谷         ,202109,20211008,65694
3354,律勝         ,202109,20211008,24590
3357,臺慶科       ,202109,20211006,571924
3360,尚立         ,202109,20211008,656602
3362,先進光       ,202109,20211008,294851
3363,上詮         ,202109,20211008,247012
3372,典範         ,202109,20211006,176426
3373,熱映         ,202109,20211008,50299
3374,精材         ,202109,20211008,766343
3379,彬台         ,202109,20211012,26430
3388,崇越電       ,202109,20211008,879487
3390,旭軟         ,202109,20211008,75058
3402,漢科         ,202109,20211008,301315
3426,台興         ,202109,20211008,70802
3434,哲固         ,202109,20211008,92873
3438,類比科       ,202109,20211008,140466
3441,聯一光       ,202109,20211008,39781
3444,利機         ,202109,20211008,104221
3455,由田         ,202109,20211008,285015
3465,進泰電子     ,202109,20211008,270773
3466,致振         ,202109,20211008,68344
3479,安勤         ,202109,20211008,396136
3483,力致         ,202109,20211007,827111
3484,崧騰         ,202109,20211007,608599
3489,森寶         ,202109,20211007,89927
3490,單井         ,202109,20211008,67582
3491,昇達科       ,202109,20211006,156112
3492,長盛         ,202109,20211009,46579
3498,陽程         ,202109,20211008,70542
3499,環天科       ,202109,20211008,30258
3508,位速         ,202109,20211008,130554
3511,矽瑪         ,202109,20211004,386016
3512,皇龍         ,202109,20211007,164279
3516,亞帝歐       ,202109,20211007,110290
3520,華盈         ,202109,20211008,104349
3521,鴻翊         ,202109,20211008,22518
3522,御頂         ,202109,20211008,15201
3523,迎輝         ,202109,20211008,29294
3526,凡甲         ,202109,20211008,226851
3527,聚積         ,202109,20211006,336562
3529,力旺         ,202109,20211005,57146
3531,先益         ,202109,20211007,162465
3537,堡達         ,202109,20211012,267535
3540,曜越         ,202109,20211012,289920
3541,西柏         ,202109,20211008,146771
3546,宇峻         ,202109,20211008,138166
3548,兆利         ,202109,20211008,555167
3551,世禾         ,202109,20211008,175406
3552,同致         ,202109,20211008,661679
3555,重鵬         ,202109,20211006,3596
3556,禾瑞亞       ,202109,20211006,139570
3558,神準         ,202109,20211007,778321
3564,其陽         ,202109,20211004,234389
3567,逸昌         ,202109,20211008,39112
3570,大塚         ,202109,20211008,103585
3577,泓格         ,202109,20211008,74460
3580,友威科       ,202109,20211006,78090
3581,博磊         ,202109,20211008,136653
3587,閎康         ,202109,20211005,305869
3594,磐儀         ,202109,20211008,130322
3597,映興         ,202109,20211006,80383
3609,三一東林     ,202109,20211007,103128
3611,鼎翰         ,202109,20211008,655404
3615,安可         ,202109,20211008,109542
3623,富晶通       ,202109,20211007,48018
3624,光頡         ,202109,20211006,284138
3625,西勝         ,202109,20211002,195148
3628,盈正         ,202109,20211008,219596
3629,地心引力     ,202109,20211008,26493
3630,新鉅科       ,202109,20211004,188230
3631,晟楠         ,202109,20211008,21126
3632,研勤         ,202109,20211012,25842
3642,駿熠電       ,202109,20211005,23045
3646,艾恩特       ,202109,20211008,81611
3652,精聯         ,202109,20211008,214766
3663,鑫科         ,202109,20211007,229774
3664,安瑞-KY      ,202109,20211008,48656
3666,光耀         ,202109,20211004,116324
3672,康聯訊       ,202109,20211008,101554
3675,德微         ,202109,20211005,181234
3680,家登         ,202109,20211008,239028
3684,榮昌         ,202109,20211008,105280
3685,元創精密     ,202109,20211008,125297
3687,歐買尬       ,202109,20211008,135258
3689,湧德         ,202109,20211008,580021
3691,碩禾         ,202109,20211008,453973
3693,營邦         ,202109,20211008,394272
3707,漢磊         ,202109,20211008,658694
3709,鑫聯大投控   ,202109,20211008,1792587
3710,連展投控     ,202109,20211008,635524
3713,新晶投控     ,202109,20211008,15991
4102,永日         ,202109,20211007,28283
4105,東洋         ,202109,20211006,389573
4107,邦特         ,202109,20211008,136553
4109,加捷生醫     ,202109,20211008,17872
4111,濟生         ,202109,20211008,88892
4113,聯上         ,202109,20211008,89775
4114,健喬         ,202109,20211007,272225
4116,明基醫       ,202109,20211004,143270
4120,友華         ,202109,20211008,394091
4121,優盛         ,202109,20211006,305226
4123,晟德         ,202109,20211008,30786
4126,太醫         ,202109,20211007,138114
4127,天良         ,202109,20211008,51982
4128,中天         ,202109,20211004,148292
4129,聯合         ,202109,20211008,216997
4130,健亞         ,202109,20211008,39498
4131,晶宇         ,202109,20211006,6752
4138,曜亞         ,202109,20211008,83392
4139,馬光-KY      ,202109,20211012,78364
